"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774484665174528267","Sun Mar 31 17:18:06 +0000 2024","0","@swordtips Boring bjir euy","1774486340664791160","","swordtips","in","rumah pager item","0","1","0","https://x.com/DimasAcong/status/1774486340664791160","177842782","DimasAcong"
"1774486139468226786","Sun Mar 31 17:17:18 +0000 2024","0","bukber hari ini dengan bim reguler se jabodetabek banyak banget orang keren terimakasih!! https://t.co/NPVBXLrTFH","1774486139468226786","https://pbs.twimg.com/media/GKA9u5jbAAA7UC7.jpg","","in","","0","0","0","https://x.com/quaantuum/status/1774486139468226786","1280316508183261185","quaantuum"
"1774485788685983806","Sun Mar 31 17:15:55 +0000 2024","0","kata gua mah mending lu bedua seri aja","1774485788685983806","","","in","tangerang","0","0","0","https://x.com/dimsfolks/status/1774485788685983806","4225740794","dimsfolks"
"1774485335676010600","Sun Mar 31 17:14:07 +0000 2024","1","orang orang yang bikin opini pribadi dan nyantumin 271 T ini copy ga ya besaran itu tuh taksiran kerugian? cmiiw","1774485335676010600","","","in","","0","0","0","https://x.com/jdbdimas/status/1774485335676010600","521406866","jdbdimas"
"1774485321574744458","Sun Mar 31 17:14:03 +0000 2024","0","Dimas Kicimpring. Bubub uyong ultah cuy (Btw udh pake wm baru ygy) https://t.co/CdkDBeORws","1774485321574744458","https://pbs.twimg.com/media/GKA8_n9bcAAYsKJ.jpg","","in","barbershop Mas rusdi, Bogor","0","0","0","https://x.com/SpTWoHaCt4rBtD/status/1774485321574744458","1395567821346594819","SpTWoHaCt4rBtD"
"1774485067144028558","Sun Mar 31 17:13:37 +0000 2024","0","@thejurgenholic @bliblidotcom Gabus itu berulah lagi","1774485210849218812","","thejurgenholic","in","Ba Sing Se","0","0","0","https://x.com/deidiemamas/status/1774485210849218812","250502580","deidiemamas"
"1774484817243263366","Sun Mar 31 17:12:03 +0000 2024","0","Apik tenan","1774484817243263366","","","in","","0","0","0","https://x.com/ddreamsburndown/status/1774484817243263366","141540345","ddreamsburndown"
"1774460524539101554","Sun Mar 31 17:10:12 +0000 2024","0","@fslakbr23 @GIBOLofficial Ada sananta dimas drajad spaso striker persik tibo dan muklis hadi","1774484353885819076","","fslakbr23","in","Tasikmalaya, Jawa Barat","0","0","0","https://x.com/Ti_Tasikkkkk/status/1774484353885819076","1663377647630708736","Ti_Tasikkkkk"
"1774483697531863094","Sun Mar 31 17:10:07 +0000 2024","0","@fourthcil LAHHH IYAA SALAHH ORGGH mff kak tdi abis bahas temenku yg namanya dimas ","1774484331538604434","","fourthcil","in","archive au soon","0","0","0","https://x.com/shaakein/status/1774484331538604434","1507035135870652417","shaakein"
"1774035430230593682","Sun Mar 31 17:09:19 +0000 2024","0","@aelsgallery ael namaku jugaa tp nama rl ((tmi))","1774484131621314845","","aelsgallery","in","he/him legal","0","1","0","https://x.com/seijuzro/status/1774484131621314845","1501089115043172352","seijuzro"
"1774483722152333543","Sun Mar 31 17:07:42 +0000 2024","0","miss u @serginhovandijk striker jago sayang cuma sebentar kalo di usia matang mungkin udah bawa @persib juara sepertinya","1774483722152333543","","","in","tribun","0","0","0","https://x.com/sleepypetter/status/1774483722152333543","1662166336636850178","sleepypetter"
"1774483704775356505","Sun Mar 31 17:07:38 +0000 2024","0","Plis city vs arsenal imbang aja ya","1774483704775356505","","","in","Ba Sing Se","0","0","0","https://x.com/deidiemamas/status/1774483704775356505","250502580","deidiemamas"
"1774482099225157959","Sun Mar 31 17:06:49 +0000 2024","0","@fourthcil aku kepikiran what if ayes kenal duluan sama gogon so dia gak akan dapet trauma dari dimas. (tapi ini ketebak alurnya yang sangat mulus sih) tapi pengen...","1774483502341529890","","fourthcil","in","archive au soon","1","0","1","https://x.com/shaakein/status/1774483502341529890","1507035135870652417","shaakein"
"1774482998613938504","Sun Mar 31 17:04:49 +0000 2024","0","Teu bisa sare kieu euy","1774482998613938504","","","in","","0","0","0","https://x.com/dimasprayoga71/status/1774482998613938504","406242690","dimasprayoga71"
"1774460890286641272","Sun Mar 31 17:04:45 +0000 2024","0","@Txtmlbb Match aib buat dewa gk dikasih kill sampe end ","1774482980171546908","","Txtmlbb","in","","0","0","0","https://x.com/MuqorRo54850906/status/1774482980171546908","1600998926781669376","MuqorRo54850906"
"1774478133984661802","Sun Mar 31 17:04:09 +0000 2024","1","@adnidaaa Ogheyy","1774482827968647180","","adnidaaa","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/dimasaksyah/status/1774482827968647180","1643776364515033088","dimasaksyah"
"1774482729440292922","Sun Mar 31 17:03:45 +0000 2024","0","Boring gini Arsenal gimana dong","1774482729440292922","","","in","rumah pager item","0","0","0","https://x.com/DimasAcong/status/1774482729440292922","177842782","DimasAcong"
"1774478786786157047","Sun Mar 31 17:03:03 +0000 2024","0","@changalaaa Ya diemin aja bentar pas mulai tergoda mulai sikat ","1774482552235167955","","changalaaa","in","Marche, Italy","0","0","0","https://x.com/Dimas_Aldiansah/status/1774482552235167955","284419778","Dimas_Aldiansah"
"1774479907336458337","Sun Mar 31 17:02:42 +0000 2024","0","@ardynshufi etam tetep kuch? niin pan ker cidera kamari lawan bhayangkara","1774482464419066033","","ardynshufi","in","tribun","0","0","0","https://x.com/sleepypetter/status/1774482464419066033","1662166336636850178","sleepypetter"
"1774476289807909013","Sun Mar 31 17:01:23 +0000 2024","0","@edensorian Padahal gua nanya :(","1774482134335680670","","edensorian","in","Zimbabwe","0","0","0","https://x.com/BakhDimSul/status/1774482134335680670","2843942354","BakhDimSul"
"1774481585909445043","Sun Mar 31 16:59:13 +0000 2024","1","hrs teliti liat notif twit yg komen mba selin atau mas dimas bikos uname dua duanya sgt brbudaya beraksara.","1774481585909445043","","","in","Nusantara","0","0","0","https://x.com/butanuna/status/1774481585909445043","1221788424748728320","butanuna"
"1774377158292783501","Sun Mar 31 16:58:09 +0000 2024","0","@QianzyZ Kacau nih cewek ","1774481320204537956","","QianzyZ","in","","0","0","0","https://x.com/dimas3513/status/1774481320204537956","1082014653922734080","dimas3513"
"1774478133984661802","Sun Mar 31 16:58:08 +0000 2024","1","@adnidaaa Ada fitur buat liat riwayat tontonan sebelumnya mbak din di tiktok","1774481314743537865","","adnidaaa","in","Kota Surabaya, Jawa Timur","0","2","0","https://x.com/dimasaksyah/status/1774481314743537865","1643776364515033088","dimasaksyah"
"1774476180730917301","Sun Mar 31 16:45:53 +0000 2024","2","@beemaduuu11 Msh hot","1774478231435170158","","mamyquen","in","","0","0","0","https://x.com/DimasAr04227956/status/1774478231435170158","1301331227274653697","DimasAr04227956"
"1774477537609195690","Sun Mar 31 16:45:51 +0000 2024","0","@A_LuluJKT48 Yaudah iya tidur","1774478222782308625","","A_LuluJKT48","in","Zimbabwe","0","0","0","https://x.com/BakhDimSul/status/1774478222782308625","2843942354","BakhDimSul"
"1774478220982939760","Sun Mar 31 16:45:50 +0000 2024","0","KANTONGIN TERUS SI ERLING-ERLING ITU GAESS","1774478220982939760","","","in","Vormir","0","0","0","https://x.com/dimasfachrudin/status/1774478220982939760","114163354","dimasfachrudin"
"1737407922316218645","Sun Mar 31 16:44:26 +0000 2024","0","@CloudyCrush__ Kangen ayu dimas ","1774477869093474804","","CloudyCrush__","in","","0","0","0","https://x.com/hsn_uma/status/1774477869093474804","1301865701708189700","hsn_uma"
"1774473561765499167","Sun Mar 31 16:43:10 +0000 2024","0","@M_OlineJKT48 gadang nya bermanfaat kok lin hahhaha https://t.co/M6fVvDHQvj","1774477548807975017","https://pbs.twimg.com/media/GKA17QaaYAAAdfP.jpg","M_OlineJKT48","in","Bojonegoro, Indonesia","0","0","0","https://x.com/Dimas_nggeh/status/1774477548807975017","1668603355072184320","Dimas_nggeh"
"1774400475590496587","Sun Mar 31 16:39:40 +0000 2024","0","@abiyogagp @aunrrahman @id_fm Sudah terlihatkan gmana Evan Dimas Andik Ilhamudin diusianya yg masih muda tapi kualitas sudah menurun mungkin karena faktor kualitas liga juga","1774476669589610540","","abiyogagp","in","Depok, Indonesia","0","0","0","https://x.com/ferryferrdian/status/1774476669589610540","234214762","ferryferrdian"
"1774334659050299876","Sun Mar 31 16:38:20 +0000 2024","0","@HabisNontonFilm 100/10 ini film aseli keren banget sih menurut gua","1774476331100856664","","HabisNontonFilm","in","Lampung, Indonesia","0","0","0","https://x.com/Dimas_sanjaya03/status/1774476331100856664","986088799963774976","Dimas_sanjaya03"
"1774469650946154868","Sun Mar 31 16:38:14 +0000 2024","0","@deonhardt @phiewpheiw ih bagus bgt muhammad ael gamake nunut","1774476307335913819","","","in","he/him legal","0","1","0","https://x.com/seijuzro/status/1774476307335913819","1501089115043172352","seijuzro"
"1774476289807909013","Sun Mar 31 16:38:10 +0000 2024","0","Loh ganti role bro ? @edensorian","1774476289807909013","","","in","Zimbabwe","0","1","0","https://x.com/BakhDimSul/status/1774476289807909013","2843942354","BakhDimSul"
"1774476201555619984","Sun Mar 31 16:37:49 +0000 2024","1","film yang menginspirasi gua untuk bikin video perpisahan (ala Catatan Akhir Sekolah) waktu smp kesampean sih walopun melenceng dikit dari konsep tapi sayangnya pas penanyangan gua gak bisa ikut nonton nyoba nerusin dimasa smk dan gatot secara konsep karna banyak faktor ","1774476201555619984","","","in","Lampung, Indonesia","0","0","0","https://x.com/Dimas_sanjaya03/status/1774476201555619984","986088799963774976","Dimas_sanjaya03"
"1774469650946154868","Sun Mar 31 16:36:29 +0000 2024","0","@phiewpheiw perek","1774475868028727741","","phiewpheiw","in","he/him legal","0","0","0","https://x.com/seijuzro/status/1774475868028727741","1501089115043172352","seijuzro"
"1773973059843858776","Sun Mar 31 16:35:47 +0000 2024","0","@tawajkt Malu dong ","1774475691003973755","","tawajkt","in","","0","0","0","https://x.com/dimas3513/status/1774475691003973755","1082014653922734080","dimas3513"
"1774469650946154868","Sun Mar 31 16:35:46 +0000 2024","0","@deonhardt @phiewpheiw ywdh gpp kl org tau berarti dia ngestalk","1774475686860001336","","","in","he/him legal","0","1","0","https://x.com/seijuzro/status/1774475686860001336","1501089115043172352","seijuzro"
"1774475511269650679","Sun Mar 31 16:35:04 +0000 2024","0","kelar sudah kuduga pasti kalo cuma 1 sisen dibuat penasaran doang","1774475511269650679","","","in","Jakarta Capital Region","0","0","0","https://x.com/qrettylies/status/1774475511269650679","926414894722793472","qrettylies"
"1774469650946154868","Sun Mar 31 16:35:04 +0000 2024","0","@phiewpheiw YANG PLS INI ANITWT","1774475509067665623","","phiewpheiw","in","he/him legal","0","1","0","https://x.com/seijuzro/status/1774475509067665623","1501089115043172352","seijuzro"
"1774469650946154868","Sun Mar 31 16:34:53 +0000 2024","0","@deonhardt @phiewpheiw WOYY INI ANITWT GW AJGG JGN SEBUT NAMA ASLI ","1774475464125591911","","","in","he/him legal","0","1","0","https://x.com/seijuzro/status/1774475464125591911","1501089115043172352","seijuzro"
